Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:15,0.3,0.1,37800,0.5,2000,40,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:15,0.3,0.1,37800,0.5,2000,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:15,0.3,0.1,37800,0.5,2000,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:15,0.3,0.1,37800,0.5,2000,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:27,0.3,0.1,37800,0.4,1800,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:38,0.3,0.1,37880,0.4,1880,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:15:49,0.3,0.1,37800,0.4,1800,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:16:31,0.3,0.15,4720,0.35,2120,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:16:40,0.3,0.15,7600,0.3,4160,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:16:50,0.3,0.15,7640,0.3,4920,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:16:59,0.3,0.15,7680,0.3,4960,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:17:28,0.3,0.15,7680,0.25,600,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:18:55,0.3,0.15,7680,0.3,2080,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:19:25,0.3,0.15,7680,0.25,2280,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:19:35,0.3,0.15,7680,0.25,3480,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:23:37,0.3,0.15,7680,0.3,2080,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:23:56,0.3,0.15,7680,0.3,2480,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:24:14,0.3,0.15,7680,0.3,2680,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:24:24,0.3,0.15,7680,0.3,2840,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:24:44,0.3,0.15,7680,0.3,4640,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:25:04,0.3,0.15,7640,0.3,4600,0,7880
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:26:25,0.15,0.15,7520,0.3,4200,120,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:26:25,0.15,0.15,7520,0.3,4200,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:26:57,0.15,0.15,7600,0.3,4200,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:28:07,0.15,0.15,7600,0.3,3400,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:28:28,0.15,0.15,11160,0.3,3440,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:29:15,0.15,0.15,11160,0.3,5240,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:29:28,0.15,0.15,11080,0.3,5240,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:29:38,0.15,0.15,11080,0.25,2080,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:33:17,0.15,0.15,11080,0.25,2200,0,7920
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:37:27,0.25,0.15,11080,0.25,280,2160,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:37:36,0.25,0.15,11080,0.3,5800,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:37:45,0.25,0.15,11080,0.25,400,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:38:48,0.25,0.15,11080,0.25,920,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:40:46,0.25,0.15,11080,0.25,1120,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:40:57,0.25,0.15,11080,0.25,720,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:41:57,0.25,0.15,11080,0.25,2240,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:46:24,0.25,0.15,11080,0.25,2320,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:46:33,0.25,0.15,11080,0.25,2240,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:46:52,0.25,0.15,12520,0.25,2240,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:47:01,0.25,0.15,15400,0.25,2240,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:47:20,0.25,0.15,15400,0.25,2120,0,8040
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:49:19,0.15,0.15,14440,0.25,2120,2160,8560
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:49:28,0.15,0.15,14440,0.25,2120,0,8560
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:50:31,0.15,0.15,14440,0.25,3920,0,8560
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:50:40,0.15,0.15,14680,0.2,2080,0,8560
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:52:50,0.15,0.15,16480,0.2,2080,0,8560
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:55:32,0.2,0.15,16880,0.2,840,1000,8160
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:56:41,0.2,0.15,16880,0.2,440,400,8160
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:56:53,0.2,0.15,16880,0.2,40,0,8160
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:57:53,0.15,0.15,16680,0.2,40,200,8160
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:58:05,0.15,0.15,16680,0.2,40,0,8160
FINNIFTY02JAN2418400PE.NFO,02/01/2024,09:59:25,0.15,0.15,16680,0.2,2600,0,8160
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:00:22,0.15,0.15,16480,0.2,2600,200,7760
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:01:41,0.15,0.15,16480,0.2,2600,0,7760
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:05:43,0.15,0.15,12160,0.2,2560,0,7760
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:05:53,0.15,0.15,7240,0.2,2560,0,7760
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:11:26,0.15,0.15,7240,0.2,3560,0,7760
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:18:01,0.15,0.15,7240,0.2,2560,0,7760
FINNIFTY02JAN2418400PE.NFO,02/01/2024,10:20:23,0.15,0.15,8240,0.2,2560,0,7760
