Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:15:39,0.2,0.2,7000,0.25,1800,200,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:15:39,0.2,0.2,7000,0.25,1800,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:15:39,0.2,0.2,7000,0.25,1800,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:15:39,0.2,0.2,7000,0.25,1800,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:15:50,0.2,0.2,7000,0.25,1800,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:16:00,0.25,0.15,14760,0.25,4080,3680,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:16:00,0.25,0.15,14760,0.25,4080,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:16:12,0.25,0.15,14760,0.25,2120,80,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:16:21,0.25,0.15,15720,0.25,4520,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:16:41,0.25,0.2,1000,0.25,4520,0,17520
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:18:16,0.2,0.2,920,0.25,4520,80,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:18:26,0.2,0.2,920,0.25,4520,0,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:18:45,0.2,0.2,920,0.25,4600,0,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:19:05,0.2,0.2,1000,0.25,4600,0,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:21:14,0.25,0.2,1000,0.25,4040,560,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:21:25,0.2,0.2,880,0.25,3480,480,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:21:35,0.2,0.15,17320,0.25,2480,1080,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:21:45,0.2,0.15,17320,0.25,2480,0,17680
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:23:37,0.25,0.15,18040,0.25,3280,120,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:23:47,0.25,0.15,17960,0.25,3280,0,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:23:56,0.25,0.2,40,0.25,3280,0,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:24:05,0.25,0.15,18040,0.25,3040,240,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:24:14,0.25,0.15,18040,0.25,2960,80,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:24:24,0.25,0.15,18000,0.25,2880,80,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:24:34,0.25,0.15,18000,0.25,2880,0,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:24:44,0.25,0.2,600,0.25,2880,0,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:24:54,0.25,0.2,600,0.25,3400,120,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:25:04,0.25,0.2,600,0.25,3120,280,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:25:15,0.25,0.2,600,0.25,3040,80,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:25:26,0.25,0.2,600,0.25,2640,400,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:25:36,0.25,0.2,760,0.25,2080,560,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:25:46,0.25,0.2,1360,0.3,760,1680,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:25:55,0.25,0.2,600,0.3,30800,1200,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:05,0.3,0.25,1240,0.3,32640,1200,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:05,0.3,0.25,1240,0.3,32640,0,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:15,0.3,0.25,1240,0.3,31720,920,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:25,0.3,0.25,1600,0.3,30120,2640,19200
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:35,0.25,0.2,14400,0.25,1000,1600,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:46,0.2,0.2,13680,0.25,2400,800,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:26:57,0.2,0.2,6000,0.25,3000,2640,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:27:07,0.2,0.2,5880,0.25,4600,120,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:27:17,0.2,0.2,5760,0.25,6040,120,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:27:27,0.2,0.2,5760,0.25,6040,0,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:27:37,0.2,0.2,5680,0.25,6040,0,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:27:47,0.2,0.2,5680,0.25,6640,0,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:27:57,0.25,0.2,5680,0.25,6240,400,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:28:07,0.25,0.2,5680,0.25,6240,0,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:28:17,0.25,0.2,5640,0.25,5440,800,21800
FINNIFTY02JAN2419400PE.NFO,02/01/2024,09:28:28,0.25,0.2,5640,0.25,3560,1280,21800
