Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:16:11,0.2,0.2,40,0.3,1960,80,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:16:11,0.2,0.2,40,0.3,1960,0,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:16:11,0.2,0.2,40,0.3,1960,0,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:16:11,0.2,0.2,40,0.3,1960,0,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:16:21,0.2,0.2,40,0.3,1960,0,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:16:41,0.2,0.2,40,0.3,2000,0,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:18:16,0.2,0.15,1320,0.3,2000,0,3360
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:18:26,0.25,0.2,40,0.3,2000,240,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:18:26,0.25,0.2,40,0.3,2000,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:18:36,0.25,0.2,40,0.3,2000,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:18:55,0.25,0.2,40,0.3,2080,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:19:15,0.25,0.2,40,0.3,2120,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:19:25,0.25,0.2,40,0.3,2920,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:19:45,0.25,0.2,40,0.3,3320,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:22:18,0.25,0.15,3280,0.25,1160,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:22:30,0.25,0.15,6080,0.25,1160,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:25:04,0.25,0.15,6040,0.25,1160,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:25:46,0.25,0.15,6040,0.3,2320,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:26:57,0.25,0.2,40,0.3,2320,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:28:54,0.25,0.2,40,0.3,2400,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:29:28,0.25,0.2,40,0.3,2320,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:31:59,0.25,0.2,40,0.3,2560,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:32:18,0.25,0.2,40,0.3,2600,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:32:48,0.25,0.2,40,0.3,2640,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:33:17,0.25,0.2,40,0.3,2680,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:33:55,0.25,0.2,40,0.3,2720,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:34:14,0.25,0.2,40,0.3,2560,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:34:32,0.25,0.2,40,0.3,2600,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:34:59,0.25,0.2,40,0.3,2680,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:35:08,0.25,0.15,6040,0.3,2680,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:35:17,0.25,0.2,40,0.3,2680,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:35:56,0.25,0.2,280,0.3,2600,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:36:14,0.25,0.2,360,0.3,2600,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:37:36,0.25,0.2,360,0.3,800,0,3280
FINNIFTY02JAN2419150PE.NFO,02/01/2024,09:39:07,0.25,0.2,360,0.25,1000,0,3280
