Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:06,0.35,0.3,6280,0.35,4200,1280,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:06,0.35,0.3,6280,0.35,4200,0,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:06,0.35,0.3,6280,0.35,4200,0,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:06,0.35,0.3,6280,0.35,4200,0,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:19,0.3,0.25,13080,0.35,7600,7200,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:19,0.3,0.25,13080,0.35,7600,0,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:31,0.3,0.3,7760,0.35,8240,2680,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:40,0.3,0.3,7600,0.35,8240,280,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:49,0.3,0.3,7400,0.35,8240,200,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:15:57,0.35,0.25,42640,0.35,8280,1360,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:08,0.3,0.25,45200,0.3,12400,600,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:16,0.3,0.25,46000,0.3,22040,760,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:24,0.3,0.25,46160,0.3,22680,440,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:32,0.3,0.25,46440,0.3,22560,600,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:39,0.3,0.25,45440,0.3,20520,5000,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:48,0.25,0.25,56880,0.3,30960,12200,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:48,0.25,0.25,56880,0.3,30960,0,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:16:56,0.3,0.25,57280,0.3,41400,1800,260720
FINNIFTY02JAN2422700CE.NFO,02/01/2024,09:17:04,0.3,0.25,74320,0.35,6520,32000,260720
