Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:00,0.75,0.55,320,0.7,680,920,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:00,0.75,0.55,320,0.7,680,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:00,0.75,0.55,320,0.7,680,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:00,0.65,0.55,320,0.7,680,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:01,0.65,0.5,1240,0.65,1600,720,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:01,0.55,0.5,1240,0.65,1600,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:02,0.55,0.5,440,0.6,3400,2760,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:02,0.45,0.5,440,0.6,3400,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:04,0.55,0.5,440,0.6,3400,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:05,0.55,0.55,8840,0.6,13920,3240,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:07,0.55,0.55,9840,0.6,27520,20520,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:08,0.55,0.55,43240,0.6,57280,17480,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:10,0.55,0.55,36840,0.6,64360,10720,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:11,0.5,0.5,67080,0.55,45680,70120,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:13,0.55,0.5,64640,0.55,46480,4280,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:14,0.55,0.5,77200,0.55,44600,4000,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:16,0.55,0.5,86440,0.55,44880,0,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:17,0.5,0.5,88920,0.55,44680,5240,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:19,0.5,0.5,92680,0.55,49200,23920,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:20,0.5,0.5,102520,0.55,51480,11160,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:22,0.5,0.5,119080,0.55,49520,8920,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:23,0.5,0.5,122680,0.55,50680,6200,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:24,0.55,0.5,121360,0.55,60240,5320,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:26,0.55,0.5,122800,0.55,63800,3480,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:27,0.5,0.5,129720,0.55,63800,4920,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:29,0.55,0.5,102960,0.55,68760,22040,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:30,0.5,0.5,114600,0.55,70520,12080,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:32,0.5,0.5,105520,0.55,71280,5280,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:33,0.5,0.5,125280,0.55,88120,2840,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:34,0.5,0.5,123360,0.55,88120,2720,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:36,0.5,0.5,116000,0.55,107120,1440,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:37,0.5,0.5,107400,0.55,110320,6320,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:39,0.45,0.45,178240,0.5,62080,98960,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:40,0.45,0.45,188880,0.5,78880,7920,1496360
FINNIFTY02JAN2422050CE.NFO,02/01/2024,09:15:42,0.5,0.45,195880,0.5,85240,2560,1496360
