Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:07,0.4,0.2,4440,0.5,480,2200,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:07,0.4,0.2,4440,0.5,480,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:07,0.5,0.2,4440,0.5,480,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:07,0.35,0.2,4440,0.5,480,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:19,0.2,0.2,1680,0.45,3000,3480,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:19,0.2,0.2,1680,0.45,3000,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:31,0.2,0.2,5600,0.35,1880,1440,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:40,0.2,0.2,12840,0.35,480,40,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:49,0.2,0.25,2320,0.35,480,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:15:58,0.25,0.25,1920,0.35,1000,400,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:16:08,0.25,0.2,54040,0.25,5000,3040,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:16:16,0.25,0.2,54680,0.25,6240,80,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:16:24,0.25,0.2,54680,0.25,5760,480,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:16:40,0.2,0.2,54640,0.25,7000,40,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:16:49,0.2,0.2,54760,0.25,7000,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:16:56,0.25,0.2,73040,0.25,6960,40,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:17:04,0.25,0.2,74680,0.25,3080,4680,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:17:13,0.25,0.25,6360,0.3,11040,2640,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:17:21,0.25,0.25,3080,0.3,11240,2280,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:17:29,0.25,0.25,3280,0.3,11240,0,54280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:17:46,0.25,0.25,3840,0.3,11240,360,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:01,0.25,0.25,3720,0.3,12440,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:09,0.25,0.25,3640,0.3,13240,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:16,0.25,0.25,3640,0.3,13440,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:31,0.25,0.25,3840,0.3,13440,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:38,0.25,0.25,3440,0.3,13440,1800,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:45,0.25,0.2,62120,0.3,14200,3360,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:18:54,0.25,0.25,1800,0.3,14120,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:19:04,0.25,0.25,13320,0.3,14240,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:19:12,0.3,0.25,13360,0.3,13640,400,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:19:29,0.25,0.25,13600,0.3,17200,1280,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:19:37,0.25,0.25,2080,0.3,15320,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:19:47,0.25,0.2,63840,0.25,5680,560,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:19:55,0.25,0.2,63840,0.25,7520,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:20:03,0.25,0.2,63840,0.25,9000,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:20:11,0.25,0.2,63840,0.25,9120,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:20:19,0.25,0.2,65160,0.25,9120,0,62880
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:20:50,0.25,0.2,65160,0.25,8480,640,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:20:59,0.25,0.2,65160,0.25,8200,280,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:21:11,0.2,0.2,64360,0.25,8280,1200,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:21:23,0.2,0.2,64080,0.25,9080,280,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:21:35,0.25,0.25,5040,0.3,9960,7440,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:21:46,0.3,0.25,42440,0.3,14560,400,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:21:57,0.3,0.25,45240,0.3,10200,2800,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:22:09,0.3,0.25,47040,0.3,11200,800,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:22:20,0.3,0.25,47040,0.3,10720,480,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:22:31,0.3,0.25,47040,0.3,7880,800,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:22:43,0.3,0.25,48480,0.3,8600,0,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:23:16,0.3,0.25,48480,0.3,9800,0,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:23:26,0.3,0.25,48480,0.3,8360,0,68120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:23:37,0.25,0.25,40480,0.3,8600,800,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:23:48,0.3,0.25,46160,0.3,8840,3400,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:23:58,0.25,0.25,43600,0.3,9480,1960,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:24:09,0.3,0.25,42120,0.3,3600,5480,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:24:19,0.25,0.25,40040,0.3,6120,280,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:24:31,0.25,0.25,41840,0.3,7920,0,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:25:03,0.25,0.25,38840,0.3,9400,1200,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:25:14,0.25,0.25,40360,0.3,11200,280,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:25:25,0.25,0.25,37400,0.3,10760,1240,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:25:36,0.25,0.25,35480,0.3,10760,1920,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:25:47,0.3,0.25,35200,0.3,10720,320,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:25:58,0.3,0.25,35200,0.3,10720,0,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:26:08,0.3,0.25,33400,0.3,12160,0,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:26:33,0.3,0.25,33400,0.3,12120,0,73680
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:26:58,0.3,0.25,38400,0.3,12240,1800,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:27:32,0.25,0.25,38000,0.3,12840,2200,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:27:43,0.25,0.25,37200,0.3,14440,800,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:27:54,0.25,0.25,35800,0.3,14440,1400,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:28:07,0.25,0.25,34000,0.3,15520,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:28:31,0.25,0.25,21200,0.3,21800,6400,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:28:43,0.25,0.25,19400,0.3,23240,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:29:06,0.25,0.25,20360,0.3,23440,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:29:17,0.25,0.25,18560,0.3,23960,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:29:29,0.25,0.25,20320,0.3,24200,40,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:29:41,0.25,0.25,18520,0.3,24240,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:29:53,0.25,0.25,20320,0.3,24240,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:30:16,0.25,0.25,12280,0.3,24240,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:30:28,0.25,0.25,9480,0.3,24240,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:30:39,0.25,0.25,9480,0.3,23360,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:31:12,0.25,0.25,11280,0.3,23160,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:31:24,0.25,0.25,9480,0.3,23560,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:32:42,0.25,0.25,11280,0.3,23560,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:33:27,0.25,0.25,13480,0.3,24760,0,74280
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:33:49,0.3,0.25,13480,0.3,24240,80,85040
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:34:00,0.3,0.25,13480,0.3,24640,0,85040
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:35:13,0.3,0.25,13480,0.3,25040,0,85040
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:35:44,0.25,0.25,10480,0.3,28440,1800,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:36:06,0.25,0.25,10480,0.3,29840,0,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:36:18,0.25,0.25,10440,0.3,31640,40,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:36:40,0.25,0.25,10440,0.3,36800,0,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:36:50,0.25,0.25,10440,0.3,38600,0,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:38:13,0.3,0.25,10440,0.3,38560,40,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:38:24,0.3,0.25,10440,0.3,40360,0,85120
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:39:08,0.25,0.25,4760,0.3,28320,12040,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:39:18,0.25,0.2,69480,0.25,17920,1440,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:39:40,0.25,0.2,69480,0.25,17480,160,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:39:51,0.25,0.2,69840,0.25,19040,160,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:40:02,0.25,0.2,69840,0.25,18840,0,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:40:15,0.25,0.2,69720,0.25,20560,80,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:40:28,0.25,0.2,69720,0.25,21360,0,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:40:40,0.25,0.2,69720,0.25,23160,0,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:40:52,0.25,0.2,70080,0.25,23120,40,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:41:05,0.25,0.2,70080,0.25,22040,1080,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:41:16,0.25,0.2,70080,0.25,22080,0,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:41:27,0.25,0.2,70080,0.25,22000,80,84320
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:41:38,0.25,0.2,70080,0.25,21920,80,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:41:49,0.25,0.2,70440,0.25,21760,160,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:42:00,0.25,0.2,70440,0.25,21720,40,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:42:11,0.25,0.2,70440,0.25,21680,40,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:42:22,0.25,0.2,72240,0.25,21680,0,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:42:33,0.25,0.2,72240,0.25,21600,80,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:42:44,0.25,0.2,72240,0.25,21520,80,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:42:54,0.25,0.2,72240,0.25,26840,80,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:43:17,0.25,0.2,72640,0.25,26720,120,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:43:51,0.25,0.2,72640,0.25,26680,40,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:44:02,0.25,0.2,72640,0.25,26480,200,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:44:13,0.25,0.2,67360,0.25,22760,3720,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:44:25,0.25,0.2,67360,0.25,22520,240,80200
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:44:45,0.25,0.2,67360,0.25,22400,120,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:45:06,0.25,0.2,67360,0.25,15320,1680,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:45:28,0.25,0.2,67360,0.25,18800,120,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:45:50,0.25,0.2,67360,0.25,18760,40,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:46:34,0.25,0.2,67360,0.25,18960,0,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:47:16,0.2,0.2,67320,0.25,18760,40,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:47:48,0.2,0.2,67320,0.25,18760,0,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:48:20,0.2,0.2,67360,0.25,18760,0,75440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:48:40,0.25,0.2,67360,0.25,18280,480,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:49:51,0.25,0.2,67360,0.25,18280,0,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:50:41,0.25,0.2,68160,0.25,18280,0,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:51:56,0.25,0.2,67160,0.25,18040,1240,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:52:07,0.25,0.2,66360,0.25,17240,800,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:52:47,0.25,0.2,66520,0.25,17240,0,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:52:57,0.25,0.2,66520,0.25,19040,0,73800
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:54:31,0.2,0.2,59320,0.25,19040,7200,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:54:42,0.2,0.2,59320,0.25,35960,0,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:54:53,0.2,0.2,65600,0.25,36080,0,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:55:06,0.25,0.2,65600,0.25,35600,480,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:55:17,0.2,0.2,65080,0.25,35600,520,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:55:29,0.25,0.2,65080,0.25,32520,3080,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:55:42,0.25,0.2,65120,0.25,32520,0,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:55:53,0.25,0.2,65120,0.25,31760,760,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:56:06,0.25,0.2,65120,0.25,23800,2520,73440
FINNIFTY02JAN2423100CE.NFO,02/01/2024,09:56:20,0.25,0.2,65120,0.25,22560,1240,73440
