Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:22:58,327.15,328.75,40,330.05,120,1840,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:22:58,331.55,328.75,40,330.05,120,0,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:22:58,331.55,328.75,40,330.05,120,0,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:22:58,327.15,328.75,40,330.05,120,0,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:07,329.35,325.7,40,327.15,80,160,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:17,329.35,325.15,560,326.35,360,0,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:26,326.3,326.75,320,328.05,40,880,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:26,324.8,326.75,320,328.05,40,0,37760
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:30,328.1,328.75,80,329.95,120,480,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:31,328.1,328.3,40,329.45,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:32,328.1,327.3,40,328.45,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:33,328.1,326.35,40,327.5,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:34,326.3,326.45,40,327.7,40,40,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:35,326.3,326.55,40,327.75,80,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:36,326.3,326.5,40,327.65,240,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:36,326.3,326.5,40,327.55,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:37,326.3,325.65,80,326.95,120,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:38,326.3,325.5,40,326.9,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:39,326.3,325.5,160,326.75,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:40,325.4,325.65,120,326.8,40,80,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:41,325.4,326.35,80,327.6,120,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:42,326.55,327.1,40,328.1,40,40,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:43,326.55,326.7,40,327.85,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:44,326.55,326.65,40,327.65,120,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:45,326.55,326.55,120,327.65,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:47,327.2,327.2,80,328.4,120,200,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:48,328.65,328.2,40,329.4,80,200,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:48,329.4,328.25,240,329.4,40,40,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:49,329.4,328.25,40,329.45,80,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:50,329.5,328.4,40,329.45,80,120,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:52,329.25,328.25,120,329.25,80,120,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:53,328.5,327.5,80,328.5,40,40,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:53,328.5,327.6,80,328.65,40,0,39360
FINNIFTY02JAN2421750PE.NFO,02/01/2024,09:23:54,328.5,328.4,80,329.45,40,0,39360
