Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:06,0.65,0.4,71400,0.45,145960,50400,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:06,0.65,0.4,71400,0.45,145960,0,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:06,0.65,0.4,71400,0.45,145960,0,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:06,0.4,0.4,71400,0.45,145960,0,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:19,0.4,0.4,163240,0.45,167320,14440,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:30,0.45,0.4,227880,0.45,204440,2160,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:39,0.4,0.4,226480,0.45,218320,5920,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:49,0.45,0.4,250480,0.45,239480,5200,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:15:57,0.45,0.4,249440,0.45,227720,18880,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:07,0.45,0.4,251920,0.45,218160,22960,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:16,0.45,0.4,246520,0.45,207120,27760,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:24,0.4,0.4,243160,0.45,212520,1560,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:32,0.45,0.4,219080,0.45,217920,45640,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:39,0.4,0.4,224480,0.45,217160,7640,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:48,0.45,0.4,230080,0.45,212720,7520,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:16:56,0.4,0.4,236120,0.45,225920,7400,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:03,0.45,0.4,232640,0.45,213840,44080,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:13,0.4,0.4,233000,0.45,225080,5840,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:21,0.4,0.4,259240,0.45,225800,57920,1039680
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:28,0.4,0.4,260200,0.45,245280,9400,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:38,0.4,0.4,236520,0.45,266000,26520,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:46,0.45,0.4,242200,0.45,255840,36160,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:17:53,0.4,0.4,237960,0.45,254920,1320,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:01,0.45,0.4,226520,0.45,248720,4200,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:08,0.45,0.4,234800,0.45,248480,1080,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:15,0.45,0.4,231040,0.45,252160,200,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:23,0.4,0.4,233200,0.45,254200,680,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:31,0.4,0.4,231040,0.45,252520,6520,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:38,0.4,0.4,231760,0.45,261720,2800,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:45,0.4,0.4,216360,0.45,261400,2120,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:18:54,0.45,0.4,220000,0.45,266600,5240,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:03,0.45,0.4,222920,0.45,268120,3760,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:12,0.4,0.4,240000,0.45,247800,24320,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:20,0.45,0.4,244720,0.45,244600,3600,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:29,0.45,0.4,245600,0.45,238400,6280,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:30,0.45,0.4,247400,0.45,236600,1800,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:32,0.45,0.4,247280,0.45,234680,3720,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:34,0.4,0.4,245480,0.45,224160,4640,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:35,0.45,0.4,247560,0.45,232000,1000,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:39,0.45,0.4,248360,0.45,233560,0,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:42,0.4,0.4,248200,0.45,233560,80,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:44,0.4,0.4,248840,0.45,235360,1920,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:45,0.4,0.4,248760,0.45,235760,80,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:50,0.4,0.4,248280,0.45,235840,3040,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:52,0.4,0.4,236920,0.45,236160,2400,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:54,0.4,0.4,249440,0.45,239720,280,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:55,0.4,0.4,245560,0.45,239760,40,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:57,0.4,0.4,244360,0.45,240360,3280,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:19:59,0.4,0.4,237480,0.45,242080,560,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:00,0.4,0.4,237320,0.45,242520,1400,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:02,0.4,0.4,247280,0.45,240200,4800,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:04,0.4,0.4,248520,0.45,241160,40,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:05,0.4,0.4,227320,0.45,249480,11360,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:07,0.4,0.4,239360,0.45,248480,680,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:09,0.4,0.4,237440,0.45,258840,10200,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:10,0.45,0.4,239320,0.45,266720,11880,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:12,0.45,0.4,238640,0.45,267640,2160,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:14,0.45,0.4,238640,0.45,267600,40,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:15,0.45,0.4,238640,0.45,267960,0,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:20,0.45,0.4,238640,0.45,267680,600,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:22,0.45,0.4,239440,0.45,267680,0,1155040
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:23,0.4,0.4,219400,0.45,267680,7040,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:25,0.4,0.4,236080,0.45,267680,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:28,0.4,0.4,222840,0.45,268080,3600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:30,0.4,0.4,232520,0.45,268880,1840,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:32,0.4,0.4,214920,0.45,270080,1600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:33,0.4,0.4,208360,0.45,270080,440,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:35,0.4,0.4,219920,0.45,270080,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:37,0.4,0.4,221720,0.45,270080,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:38,0.4,0.4,221680,0.45,270080,40,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:40,0.4,0.4,223480,0.45,270080,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:43,0.4,0.4,223440,0.45,270480,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:45,0.45,0.4,223440,0.45,270360,120,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:47,0.45,0.4,223440,0.45,270080,280,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:48,0.45,0.4,223360,0.45,270040,80,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:50,0.45,0.4,223360,0.45,271880,360,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:52,0.4,0.4,224080,0.45,270680,2360,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:53,0.4,0.4,223480,0.45,274840,2400,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:55,0.4,0.4,224680,0.45,274840,600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:57,0.4,0.4,219920,0.45,274840,1200,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:20:58,0.4,0.4,216200,0.45,274840,120,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:00,0.4,0.4,216760,0.45,275840,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:02,0.45,0.4,215160,0.45,275320,120,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:03,0.45,0.4,215200,0.45,277000,120,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:05,0.45,0.4,215200,0.45,277160,40,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:07,0.45,0.4,216680,0.45,276760,800,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:08,0.4,0.4,216760,0.45,276920,600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:10,0.4,0.4,213920,0.45,278960,3000,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:12,0.4,0.4,216360,0.45,278960,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:13,0.4,0.4,213840,0.45,278600,3600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:15,0.4,0.4,214520,0.45,279400,200,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:17,0.4,0.4,191320,0.45,276200,720,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:18,0.45,0.4,213000,0.45,281200,800,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:20,0.45,0.4,211400,0.45,281160,8240,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:22,0.4,0.4,196320,0.45,280760,600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:23,0.4,0.4,196320,0.45,280760,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:25,0.45,0.4,211200,0.45,280360,400,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:27,0.45,0.4,204880,0.45,280360,8200,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:28,0.4,0.4,201240,0.45,279960,5000,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:34,0.45,0.4,189440,0.45,276920,7600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:46,0.45,0.4,191560,0.45,273520,5280,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:21:57,0.45,0.4,188120,0.45,265400,8520,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:08,0.45,0.4,180000,0.45,262040,12320,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:20,0.4,0.4,158040,0.45,253200,29280,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:30,0.4,0.4,139680,0.45,259640,18400,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:33,0.4,0.4,149080,0.45,259640,40,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:35,0.4,0.4,131000,0.45,258040,1920,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:36,0.4,0.4,147080,0.45,258040,240,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:38,0.4,0.4,147600,0.45,258040,120,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:40,0.4,0.4,150520,0.45,262240,600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:43,0.4,0.4,154440,0.45,265040,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:44,0.4,0.4,155640,0.45,265040,600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:46,0.4,0.4,155520,0.45,265040,120,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:48,0.4,0.4,155520,0.45,265040,0,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:49,0.45,0.4,155200,0.45,270560,1600,1142400
FINNIFTY02JAN2422200CE.NFO,02/01/2024,09:22:51,0.45,0.4,156400,0.45,270560,0,1142400
